time,symbol,price,size,notional,side,spot,delta,gamma,vega,theta,volatility
2026-06-24T16:22:38.012000,.MU260626P1050,58.93,11,64823.0,sell,1045.7529,-0.4794774379748423,0.002735801675661748,32.04040385920649,-4920.700708907259,
2026-06-24T16:22:38.539000,.NDXP260626P30000,602.15,2,120430.0,sell,29460.6127,-0.7611867506330735,0.0004392507448352085,701.9117472314321,-18558.863642180677,
2026-06-24T16:22:38.539000,.NDXP260626P29650,389.4,1,38940.0,unknown,29460.6127,-0.5809879099358652,0.0005185470996631852,884.5265410801346,-24965.047345088205,
2026-06-24T16:22:38.539000,.NDXP260626P30300,834.9,1,83490.0,sell,29460.6127,-0.8825989283974429,0.0002941882987866319,445.9381623908824,-11184.659075261363,
2026-06-24T16:22:38.887000,.SNDK260821C1610,520.15,1,52015.0,sell,1926.09,0.7303118989122357,0.00034929887856683197,254.42992482700961,-981.1317305026389,
2026-06-24T16:22:38.887000,.SNDK260821C1510,580.83,1,58083.0,sell,1926.09,0.7708550611357954,0.00031667699727869306,233.30345191276,-909.9424884761524,
2026-06-24T16:22:39.430000,.JPM260717C340,5.75,48,27600.0,buy,332.9294,0.38479371988283284,0.017413658469175808,32.03033596858671,-66.12437276306976,
2026-06-24T16:22:39.688000,.SLV270319P55,7.95,94,74730.0,sell,53.0699,-0.48011309462460083,0.02312739349829843,18.10880375148313,-4.67192009380738,
2026-06-24T16:23:03.338000,.HOOD260626C99,2.79,118,32922.0,sell,99.499,0.5420038002981342,0.061022496277078564,3.0293955580482304,-218.85034833447264,
2026-06-24T16:23:03.435000,.GLW261218C200,57.0,5,28500.0,buy,215.2348,0.6608272747210345,0.0028616693300992173,54.679738098445966,-48.23028344552269,
2026-06-24T16:23:03.684000,.APP260821P470,58.5,5,29250.0,sell,462.53,-0.46706406062303674,0.002926423284171842,73.17883232576484,-169.51873965131904,
2026-06-24T16:23:04.128000,.TSLA260717P450,69.25,6,41550.0,buy,381.6021,-0.9508872208657019,0.0027316152748333195,9.757743669737087,-29.830642970142446,
2026-06-24T16:23:04.427000,.MU260626C1045,59.13,5,29565.0,buy,1047.3787,0.5356724809178688,0.0027507114434707196,31.973963151257777,-4867.544367388551,
2026-06-24T16:23:04.507000,.TLT270319C90,2.01,141,28341.0,sell,87.4421,0.3892085525950263,0.04974627760950126,28.74388726801978,-2.0116689402503556,
2026-06-24T16:23:04.507000,.TLT260930C87,2.0,141,28200.0,buy,87.4421,0.5509475094505982,0.08903303754919704,17.94468499449716,-3.2697410692843785,
2026-06-24T16:23:04.712000,.MU260626C1045,59.1,6,35460.0,sell,1047.3787,0.5356724809178688,0.0027507114434707196,31.973963151257777,-4867.544367388551,
2026-06-24T16:23:04.973000,.SNDK260821C1610,520.16,1,52016.0,buy,1927.0002,0.7300653855278939,0.0003534155427337368,254.29262681893027,-970.6004658910299,
2026-06-24T16:23:04.973000,.SNDK260821C1510,580.82,1,58082.0,sell,1927.0002,0.7710709584889286,0.00032031355187481713,232.94768528940122,-898.6696815872972,
2026-06-24T16:23:05.168000,.STX280121C165,858.6,1,85860.0,sell,999.9977,0.9762241580490871,3.9601661363732127e-05,70.42620692234632,-25.11107288426829,
2026-06-24T16:23:05.168000,.STX261218C150,855.6,1,85560.0,buy,999.9977,0.9906521822591215,2.4282018735281375e-05,17.513346467483235,-26.779655799742798,
2026-06-24T16:23:05.771000,.TGTX260821P55,5.2,71,36920.0,buy,54.8079,-0.4596009106024952,0.031546483120845986,8.686521168101475,-15.671390355306528,
2026-06-24T16:23:05.819000,.MU261218C690,452.24,1,45224.0,buy,1047.2431,0.8279717982149213,0.0003480184093984837,186.1011280049246,-192.30849644573658,
2026-06-24T16:23:05.819000,.MU261120C680,446.05,1,44605.0,sell,1047.3787,0.8376871556264054,0.0003474695171966718,165.3431855694833,-211.85631888534175,
2026-06-24T16:23:06.028000,.WDC260918P650,122.74,3,36822.0,sell,644.7322,-0.4144491280298135,0.001290238334726249,122.02611217748662,-249.38445577763838,
2026-06-24T16:23:06.028000,.WDC260821P650,103.24,3,30972.0,buy,644.7322,-0.43098802002673264,0.0015578651275186307,101.08328037548932,-311.0781097936292,
